k,f,name,E_semi,T_semi,obj_semi,E_active,T_active,obj_active,dE,dT,dObj
1,15,"Instance_50_5_5_0,4_1_20_Rep4",0,17699,17699,1302,17116,18418,1302,-583,719
1,15,"Instance_50_5_5_0,6_0,2_10_Rep0",0,31626,31626,135,32886,33021,135,1260,1395
1,15,"Instance_50_5_5_0,6_0,2_10_Rep1",0,29495,29495,474,29466,29940,474,-29,445
1,15,"Instance_50_5_5_0,6_0,2_10_Rep2",0,36268,36268,327,35729,36056,327,-539,-212
1,15,"Instance_50_5_5_0,6_0,2_10_Rep3",0,41027,41027,453,39956,40409,453,-1071,-618
1,15,"Instance_50_5_5_0,6_0,2_10_Rep4",68,36966,37034,86,37656,37742,18,690,708
1,15,"Instance_50_5_5_0,6_0,2_20_Rep0",0,42603,42603,129,40644,40773,129,-1959,-1830
1,15,"Instance_50_5_5_0,6_0,2_20_Rep1",0,25483,25483,339,24879,25218,339,-604,-265
1,15,"Instance_50_5_5_0,6_0,2_20_Rep2",72,37118,37190,423,35936,36359,351,-1182,-831
1,15,"Instance_50_5_5_0,6_0,2_20_Rep3",5,39512,39517,79,39384,39463,74,-128,-54
1,15,"Instance_50_5_5_0,6_0,2_20_Rep4",122,31660,31782,383,29163,29546,261,-2497,-2236
1,15,"Instance_50_5_5_0,6_0,6_10_Rep0",0,42792,42792,0,43483,43483,0,691,691
1,15,"Instance_50_5_5_0,6_0,6_10_Rep1",0,53016,53016,669,53871,54540,669,855,1524
1,15,"Instance_50_5_5_0,6_0,6_10_Rep2",0,37438,37438,0,36607,36607,0,-831,-831
1,15,"Instance_50_5_5_0,6_0,6_10_Rep3",42,34686,34728,522,33685,34207,480,-1001,-521
1,15,"Instance_50_5_5_0,6_0,6_10_Rep4",0,33125,33125,160,32445,32605,160,-680,-520
1,15,"Instance_50_5_5_0,6_0,6_20_Rep0",0,31900,31900,79,31459,31538,79,-441,-362
1,15,"Instance_50_5_5_0,6_0,6_20_Rep1",0,30199,30199,268,32634,32902,268,2435,2703
1,15,"Instance_50_5_5_0,6_0,6_20_Rep2",228,31822,32050,450,30061,30511,222,-1761,-1539
1,15,"Instance_50_5_5_0,6_0,6_20_Rep3",0,27659,27659,139,28267,28406,139,608,747
1,15,"Instance_50_5_5_0,6_0,6_20_Rep4",0,33114,33114,0,33686,33686,0,572,572
1,15,"Instance_50_5_5_0,6_1_10_Rep0",0,36245,36245,261,33621,33882,261,-2624,-2363
1,15,"Instance_50_5_5_0,6_1_10_Rep1",0,37325,37325,0,36585,36585,0,-740,-740
1,15,"Instance_50_5_5_0,6_1_10_Rep2",152,30247,30399,154,30705,30859,2,458,460
1,15,"Instance_50_5_5_0,6_1_10_Rep3",0,51502,51502,0,49864,49864,0,-1638,-1638
1,15,"Instance_50_5_5_0,6_1_10_Rep4",0,37737,37737,20,37698,37718,20,-39,-19
1,15,"Instance_50_5_5_0,6_1_20_Rep0",0,46648,46648,45,45206,45251,45,-1442,-1397
1,15,"Instance_50_5_5_0,6_1_20_Rep1",0,29452,29452,49,28400,28449,49,-1052,-1003
1,15,"Instance_50_5_5_0,6_1_20_Rep2",204,46532,46736,4,47665,47669,-200,1133,933
1,15,"Instance_50_5_5_0,6_1_20_Rep3",48,42663,42711,0,40620,40620,-48,-2043,-2091
1,15,"Instance_50_5_5_0,6_1_20_Rep4",0,32480,32480,0,30667,30667,0,-1813,-1813
2,5,"Instance_100_10_3_0,2_0,2_10_Rep0",35360,34608,69968,50110,40265,90375,14750,5657,20407
2,5,"Instance_100_10_3_0,2_0,2_10_Rep1",23785,45826,69611,50049,40010,90059,26264,-5816,20448
2,5,"Instance_100_10_3_0,2_0,2_10_Rep2",15705,60321,76026,34292,53045,87337,18587,-7276,11311
2,5,"Instance_100_10_3_0,2_0,2_10_Rep3",29984,44470,74454,56399,39388,95787,26415,-5082,21333
2,5,"Instance_100_10_3_0,2_0,2_10_Rep4",19977,36215,56192,36286,31351,67637,16309,-4864,11445
2,5,"Instance_100_10_3_0,2_0,2_20_Rep0",14449,35620,50069,41046,37094,78140,26597,1474,28071
2,5,"Instance_100_10_3_0,2_0,2_20_Rep1",23974,51823,75797,40012,50855,90867,16038,-968,15070
2,5,"Instance_100_10_3_0,2_0,2_20_Rep2",19502,47745,67247,35483,44903,80386,15981,-2842,13139
2,5,"Instance_100_10_3_0,2_0,2_20_Rep3",25417,34451,59868,38448,38237,76685,13031,3786,16817
2,5,"Instance_100_10_3_0,2_0,2_20_Rep4",31155,42679,73834,52177,41999,94176,21022,-680,20342
2,5,"Instance_100_10_3_0,2_0,6_10_Rep0",11769,15900,27669,18277,15808,34085,6508,-92,6416
2,5,"Instance_100_10_3_0,2_0,6_10_Rep1",10764,21393,32157,7847,33159,41006,-2917,11766,8849
2,5,"Instance_100_10_3_0,2_0,6_10_Rep2",1760,30504,32264,15157,27789,42946,13397,-2715,10682
2,5,"Instance_100_10_3_0,2_0,6_10_Rep3",485,5172,5657,4926,4183,9109,4441,-989,3452
2,5,"Instance_100_10_3_0,2_0,6_10_Rep4",1980,21094,23074,7278,24660,31938,5298,3566,8864
2,5,"Instance_100_10_3_0,2_0,6_20_Rep0",345,4847,5192,7662,8103,15765,7317,3256,10573
2,5,"Instance_100_10_3_0,2_0,6_20_Rep1",835,18066,18901,10206,10346,20552,9371,-7720,1651
2,5,"Instance_100_10_3_0,2_0,6_20_Rep2",1122,6577,7699,4686,13611,18297,3564,7034,10598
2,5,"Instance_100_10_3_0,2_0,6_20_Rep3",3372,5145,8517,12744,5099,17843,9372,-46,9326
2,5,"Instance_100_10_3_0,2_0,6_20_Rep4",3070,8947,12017,10173,5791,15964,7103,-3156,3947
2,5,"Instance_100_10_3_0,2_1_10_Rep0",0,21,21,616,142,758,616,121,737
2,5,"Instance_100_10_3_0,2_1_10_Rep1",0,0,0,112,152,264,112,152,264
2,5,"Instance_100_10_3_0,2_1_10_Rep2",0,0,0,512,1,513,512,1,513
2,5,"Instance_100_10_3_0,2_1_10_Rep3",0,0,0,81,18,99,81,18,99
2,5,"Instance_100_10_3_0,2_1_10_Rep4",0,0,0,444,103,547,444,103,547
2,5,"Instance_100_10_3_0,2_1_20_Rep0",0,0,0,0,0,0,0,0,0
2,5,"Instance_100_10_3_0,2_1_20_Rep1",0,0,0,52,60,112,52,60,112
2,5,"Instance_100_10_3_0,2_1_20_Rep2",0,0,0,125,202,327,125,202,327
2,5,"Instance_100_10_3_0,2_1_20_Rep3",0,0,0,0,0,0,0,0,0
2,5,"Instance_100_10_3_0,2_1_20_Rep4",0,0,0,811,77,888,811,77,888
2,5,"Instance_100_10_3_0,4_0,2_10_Rep0",3495,136554,140049,17079,130366,147445,13584,-6188,7396
2,5,"Instance_100_10_3_0,4_0,2_10_Rep1",4783,111718,116501,13879,107664,121543,9096,-4054,5042
2,5,"Instance_100_10_3_0,4_0,2_10_Rep2",5079,182398,187477,5877,178186,184063,798,-4212,-3414
2,5,"Instance_100_10_3_0,4_0,2_10_Rep3",5464,132044,137508,12724,126521,139245,7260,-5523,1737
2,5,"Instance_100_10_3_0,4_0,2_10_Rep4",4339,105508,109847,12658,103252,115910,8319,-2256,6063
2,5,"Instance_100_10_3_0,4_0,2_20_Rep0",1730,121261,122991,5392,121132,126524,3662,-129,3533
2,5,"Instance_100_10_3_0,4_0,2_20_Rep1",1012,146360,147372,10148,143013,153161,9136,-3347,5789
2,5,"Instance_100_10_3_0,4_0,2_20_Rep2",2294,134579,136873,4465,133491,137956,2171,-1088,1083
2,5,"Instance_100_10_3_0,4_0,2_20_Rep3",2267,113971,116238,4649,112130,116779,2382,-1841,541
2,5,"Instance_100_10_3_0,4_0,2_20_Rep4",2691,110441,113132,9230,104801,114031,6539,-5640,899
2,5,"Instance_100_10_3_0,4_0,6_10_Rep0",54,124251,124305,475,117108,117583,421,-7143,-6722
2,5,"Instance_100_10_3_0,4_0,6_10_Rep1",291,134493,134784,1565,143628,145193,1274,9135,10409
2,5,"Instance_100_10_3_0,4_0,6_10_Rep2",102,84645,84747,4765,92766,97531,4663,8121,12784
2,5,"Instance_100_10_3_0,4_0,6_10_Rep3",18,106544,106562,464,103409,103873,446,-3135,-2689
2,5,"Instance_100_10_3_0,4_0,6_10_Rep4",55,195662,195717,939,185542,186481,884,-10120,-9236
2,5,"Instance_100_10_3_0,4_0,6_20_Rep0",66,120347,120413,8820,92139,100959,8754,-28208,-19454
2,5,"Instance_100_10_3_0,4_0,6_20_Rep1",0,108614,108614,297,113438,113735,297,4824,5121
2,5,"Instance_100_10_3_0,4_0,6_20_Rep2",17,107485,107502,2303,101035,103338,2286,-6450,-4164
2,5,"Instance_100_10_3_0,4_0,6_20_Rep3",0,93602,93602,421,91563,91984,421,-2039,-1618
2,5,"Instance_100_10_3_0,4_0,6_20_Rep4",0,80956,80956,1414,74443,75857,1414,-6513,-5099
2,5,"Instance_100_10_3_0,4_1_10_Rep0",534,127698,128232,396,107428,107824,-138,-20270,-20408
2,5,"Instance_100_10_3_0,4_1_10_Rep1",552,136341,136893,951,131559,132510,399,-4782,-4383
2,5,"Instance_100_10_3_0,4_1_10_Rep2",160,66270,66430,677,60476,61153,517,-5794,-5277
2,5,"Instance_100_10_3_0,4_1_10_Rep3",50,80851,80901,185,79321,79506,135,-1530,-1395
2,5,"Instance_100_10_3_0,4_1_10_Rep4",0,96121,96121,66,86850,86916,66,-9271,-9205
2,5,"Instance_100_10_3_0,4_1_20_Rep0",0,23261,23261,0,29388,29388,0,6127,6127
2,5,"Instance_100_10_3_0,4_1_20_Rep1",0,87600,87600,5937,85753,91690,5937,-1847,4090
2,5,"Instance_100_10_3_0,4_1_20_Rep2",6,60536,60542,287,69731,70018,281,9195,9476
2,5,"Instance_100_10_3_0,4_1_20_Rep3",42,103206,103248,46,88759,88805,4,-14447,-14443
2,5,"Instance_100_10_3_0,4_1_20_Rep4",0,62374,62374,88,66393,66481,88,4019,4107
2,5,"Instance_100_10_3_0,6_0,2_10_Rep0",107,339431,339538,4254,315515,319769,4147,-23916,-19769
2,5,"Instance_100_10_3_0,6_0,2_10_Rep1",637,311496,312133,2105,300172,302277,1468,-11324,-9856
2,5,"Instance_100_10_3_0,6_0,2_10_Rep2",532,275501,276033,1901,270822,272723,1369,-4679,-3310
2,5,"Instance_100_10_3_0,6_0,2_10_Rep3",558,251394,251952,941,255941,256882,383,4547,4930
2,5,"Instance_100_10_3_0,6_0,2_10_Rep4",410,322990,323400,2189,320636,322825,1779,-2354,-575
2,5,"Instance_100_10_3_0,6_0,2_20_Rep0",58,274410,274468,588,270200,270788,530,-4210,-3680
2,5,"Instance_100_10_3_0,6_0,2_20_Rep1",0,285383,285383,473,277360,277833,473,-8023,-7550
2,5,"Instance_100_10_3_0,6_0,2_20_Rep2",5,244896,244901,1680,249295,250975,1675,4399,6074
2,5,"Instance_100_10_3_0,6_0,2_20_Rep3",174,264033,264207,253,254290,254543,79,-9743,-9664
2,5,"Instance_100_10_3_0,6_0,2_20_Rep4",0,270494,270494,3473,258263,261736,3473,-12231,-8758
2,5,"Instance_100_10_3_0,6_0,6_10_Rep0",0,283958,283958,0,272851,272851,0,-11107,-11107
2,5,"Instance_100_10_3_0,6_0,6_10_Rep1",0,278355,278355,3447,273356,276803,3447,-4999,-1552
2,5,"Instance_100_10_3_0,6_0,6_10_Rep2",0,297581,297581,15,291740,291755,15,-5841,-5826
2,5,"Instance_100_10_3_0,6_0,6_10_Rep3",0,342764,342764,0,341514,341514,0,-1250,-1250
2,5,"Instance_100_10_3_0,6_0,6_10_Rep4",0,295689,295689,0,297905,297905,0,2216,2216
2,5,"Instance_100_10_3_0,6_0,6_20_Rep0",0,281919,281919,0,278068,278068,0,-3851,-3851
2,5,"Instance_100_10_3_0,6_0,6_20_Rep1",0,238373,238373,130,243452,243582,130,5079,5209
2,5,"Instance_100_10_3_0,6_0,6_20_Rep2",0,258947,258947,1542,259808,261350,1542,861,2403
2,5,"Instance_100_10_3_0,6_0,6_20_Rep3",0,367525,367525,1805,346852,348657,1805,-20673,-18868
2,5,"Instance_100_10_3_0,6_0,6_20_Rep4",0,282032,282032,0,300436,300436,0,18404,18404
2,5,"Instance_100_10_3_0,6_1_10_Rep0",16,294397,294413,1229,280488,281717,1213,-13909,-12696
2,5,"Instance_100_10_3_0,6_1_10_Rep1",0,341988,341988,0,350492,350492,0,8504,8504
2,5,"Instance_100_10_3_0,6_1_10_Rep2",0,290552,290552,0,293948,293948,0,3396,3396
2,5,"Instance_100_10_3_0,6_1_10_Rep3",0,269137,269137,0,275136,275136,0,5999,5999
2,5,"Instance_100_10_3_0,6_1_10_Rep4",0,342996,342996,3255,287917,291172,3255,-55079,-51824
2,5,"Instance_100_10_3_0,6_1_20_Rep0",0,217117,217117,0,203688,203688,0,-13429,-13429
2,5,"Instance_100_10_3_0,6_1_20_Rep1",0,241986,241986,343,236971,237314,343,-5015,-4672
2,5,"Instance_100_10_3_0,6_1_20_Rep2",0,214075,214075,0,203672,203672,0,-10403,-10403
2,5,"Instance_100_10_3_0,6_1_20_Rep3",0,257486,257486,18,242217,242235,18,-15269,-15251
2,5,"Instance_100_10_3_0,6_1_20_Rep4",0,276789,276789,0,265890,265890,0,-10899,-10899
2,5,"Instance_100_10_5_0,2_0,2_10_Rep0",5149,39807,44956,16470,38572,55042,11321,-1235,10086
2,5,"Instance_100_10_5_0,2_0,2_10_Rep1",6019,32962,38981,22658,30442,53100,16639,-2520,14119
2,5,"Instance_100_10_5_0,2_0,2_10_Rep2",18104,35017,53121,25230,30919,56149,7126,-4098,3028
2,5,"Instance_100_10_5_0,2_0,2_10_Rep3",13006,39264,52270,18141,36955,55096,5135,-2309,2826
2,5,"Instance_100_10_5_0,2_0,2_10_Rep4",13066,37347,50413,21070,37021,58091,8004,-326,7678
2,5,"Instance_100_10_5_0,2_0,2_20_Rep0",11698,31021,42719,21394,29781,51175,9696,-1240,8456
2,5,"Instance_100_10_5_0,2_0,2_20_Rep1",2025,48508,50533,8801,47506,56307,6776,-1002,5774
2,5,"Instance_100_10_5_0,2_0,2_20_Rep2",1595,38809,40404,12056,37590,49646,10461,-1219,9242
2,5,"Instance_100_10_5_0,2_0,2_20_Rep3",6685,39745,46430,11323,36477,47800,4638,-3268,1370
2,5,"Instance_100_10_5_0,2_0,2_20_Rep4",899,49196,50095,7715,46122,53837,6816,-3074,3742
2,5,"Instance_100_10_5_0,2_0,6_10_Rep0",0,10077,10077,877,9564,10441,877,-513,364
2,5,"Instance_100_10_5_0,2_0,6_10_Rep1",179,13843,14022,4270,11574,15844,4091,-2269,1822
2,5,"Instance_100_10_5_0,2_0,6_10_Rep2",102,18298,18400,3432,12349,15781,3330,-5949,-2619
2,5,"Instance_100_10_5_0,2_0,6_10_Rep3",43,17547,17590,2157,15233,17390,2114,-2314,-200
2,5,"Instance_100_10_5_0,2_0,6_10_Rep4",7,20871,20878,436,19914,20350,429,-957,-528
2,5,"Instance_100_10_5_0,2_0,6_20_Rep0",0,0,0,909,52,961,909,52,961
2,5,"Instance_100_10_5_0,2_0,6_20_Rep1",0,3186,3186,430,4621,5051,430,1435,1865
2,5,"Instance_100_10_5_0,2_0,6_20_Rep2",0,6,6,1063,39,1102,1063,33,1096
2,5,"Instance_100_10_5_0,2_0,6_20_Rep3",0,7100,7100,444,7613,8057,444,513,957
2,5,"Instance_100_10_5_0,2_0,6_20_Rep4",0,36,36,3521,392,3913,3521,356,3877
2,5,"Instance_100_10_5_0,2_1_10_Rep0",0,9712,9712,592,9380,9972,592,-332,260
2,5,"Instance_100_10_5_0,2_1_10_Rep1",0,3928,3928,328,2699,3027,328,-1229,-901
2,5,"Instance_100_10_5_0,2_1_10_Rep2",0,6738,6738,1532,4613,6145,1532,-2125,-593
2,5,"Instance_100_10_5_0,2_1_10_Rep3",0,4277,4277,456,3874,4330,456,-403,53
2,5,"Instance_100_10_5_0,2_1_10_Rep4",0,13656,13656,520,16987,17507,520,3331,3851
2,5,"Instance_100_10_5_0,2_1_20_Rep0",0,679,679,369,651,1020,369,-28,341
2,5,"Instance_100_10_5_0,2_1_20_Rep1",0,21208,21208,4797,15619,20416,4797,-5589,-792
2,5,"Instance_100_10_5_0,2_1_20_Rep2",0,262,262,400,306,706,400,44,444
2,5,"Instance_100_10_5_0,2_1_20_Rep3",0,6416,6416,485,7424,7909,485,1008,1493
2,5,"Instance_100_10_5_0,2_1_20_Rep4",0,1900,1900,250,1860,2110,250,-40,210
2,5,"Instance_100_10_5_0,4_0,2_10_Rep0",1874,138050,139924,8881,121683,130564,7007,-16367,-9360
2,5,"Instance_100_10_5_0,4_0,2_10_Rep1",1593,94000,95593,5337,85707,91044,3744,-8293,-4549
2,5,"Instance_100_10_5_0,4_0,2_10_Rep2",1358,123866,125224,7822,117154,124976,6464,-6712,-248
2,5,"Instance_100_10_5_0,4_0,2_10_Rep3",475,116414,116889,1260,115228,116488,785,-1186,-401
2,5,"Instance_100_10_5_0,4_0,2_10_Rep4",2102,116746,118848,2917,113413,116330,815,-3333,-2518
2,5,"Instance_100_10_5_0,4_0,2_20_Rep0",14,129104,129118,1242,120281,121523,1228,-8823,-7595
2,5,"Instance_100_10_5_0,4_0,2_20_Rep1",54,105022,105076,1819,103383,105202,1765,-1639,126
2,5,"Instance_100_10_5_0,4_0,2_20_Rep2",596,110650,111246,711,118824,119535,115,8174,8289
2,5,"Instance_100_10_5_0,4_0,2_20_Rep3",0,103801,103801,335,101422,101757,335,-2379,-2044
2,5,"Instance_100_10_5_0,4_0,2_20_Rep4",87,117219,117306,3376,103730,107106,3289,-13489,-10200
2,5,"Instance_100_10_5_0,4_0,6_10_Rep0",0,81912,81912,2667,85434,88101,2667,3522,6189
2,5,"Instance_100_10_5_0,4_0,6_10_Rep1",3,89149,89152,3588,78454,82042,3585,-10695,-7110
2,5,"Instance_100_10_5_0,4_0,6_10_Rep2",0,92782,92782,0,108161,108161,0,15379,15379
2,5,"Instance_100_10_5_0,4_0,6_10_Rep3",0,98614,98614,112,99187,99299,112,573,685
2,5,"Instance_100_10_5_0,4_0,6_10_Rep4",0,101355,101355,456,78614,79070,456,-22741,-22285
2,5,"Instance_100_10_5_0,4_0,6_20_Rep0",0,78835,78835,0,79130,79130,0,295,295
2,5,"Instance_100_10_5_0,4_0,6_20_Rep1",0,109861,109861,0,104238,104238,0,-5623,-5623
2,5,"Instance_100_10_5_0,4_0,6_20_Rep2",0,83054,83054,0,82872,82872,0,-182,-182
2,5,"Instance_100_10_5_0,4_0,6_20_Rep3",0,75884,75884,0,85337,85337,0,9453,9453
2,5,"Instance_100_10_5_0,4_0,6_20_Rep4",0,60270,60270,231,62743,62974,231,2473,2704
2,5,"Instance_100_10_5_0,4_1_10_Rep0",0,79457,79457,869,81476,82345,869,2019,2888
2,5,"Instance_100_10_5_0,4_1_10_Rep1",0,114858,114858,0,107724,107724,0,-7134,-7134
2,5,"Instance_100_10_5_0,4_1_10_Rep2",0,94225,94225,56,94160,94216,56,-65,-9
2,5,"Instance_100_10_5_0,4_1_10_Rep3",0,109320,109320,12,106444,106456,12,-2876,-2864
2,5,"Instance_100_10_5_0,4_1_10_Rep4",0,76635,76635,652,80911,81563,652,4276,4928
2,5,"Instance_100_10_5_0,4_1_20_Rep0",237,65854,66091,87,66318,66405,-150,464,314
2,5,"Instance_100_10_5_0,4_1_20_Rep1",0,57191,57191,396,51365,51761,396,-5826,-5430
2,5,"Instance_100_10_5_0,4_1_20_Rep2",0,122046,122046,2976,114183,117159,2976,-7863,-4887
2,5,"Instance_100_10_5_0,4_1_20_Rep3",0,99499,99499,19,96021,96040,19,-3478,-3459
2,5,"Instance_100_10_5_0,4_1_20_Rep4",0,129547,129547,0,128985,128985,0,-562,-562
2,5,"Instance_100_10_5_0,6_0,2_10_Rep0",0,212245,212245,378,212511,212889,378,266,644
2,5,"Instance_100_10_5_0,6_0,2_10_Rep1",0,224118,224118,253,214234,214487,253,-9884,-9631
2,5,"Instance_100_10_5_0,6_0,2_10_Rep2",170,241468,241638,240,233661,233901,70,-7807,-7737
2,5,"Instance_100_10_5_0,6_0,2_10_Rep3",156,237734,237890,427,238900,239327,271,1166,1437
2,5,"Instance_100_10_5_0,6_0,2_10_Rep4",0,232353,232353,67,231182,231249,67,-1171,-1104
2,5,"Instance_100_10_5_0,6_0,2_20_Rep0",0,230737,230737,105,241024,241129,105,10287,10392
2,5,"Instance_100_10_5_0,6_0,2_20_Rep1",0,197451,197451,0,196139,196139,0,-1312,-1312
2,5,"Instance_100_10_5_0,6_0,2_20_Rep2",0,259068,259068,0,241757,241757,0,-17311,-17311
2,5,"Instance_100_10_5_0,6_0,2_20_Rep3",214,188528,188742,64,178898,178962,-150,-9630,-9780
2,5,"Instance_100_10_5_0,6_0,2_20_Rep4",0,171475,171475,0,204020,204020,0,32545,32545
2,5,"Instance_100_10_5_0,6_0,6_10_Rep0",0,250116,250116,595,219034,219629,595,-31082,-30487
2,5,"Instance_100_10_5_0,6_0,6_10_Rep1",0,228048,228048,0,212140,212140,0,-15908,-15908
2,5,"Instance_100_10_5_0,6_0,6_10_Rep2",0,227672,227672,0,242405,242405,0,14733,14733
2,5,"Instance_100_10_5_0,6_0,6_10_Rep3",0,192539,192539,0,196027,196027,0,3488,3488
2,5,"Instance_100_10_5_0,6_0,6_10_Rep4",0,239387,239387,0,220269,220269,0,-19118,-19118
2,5,"Instance_100_10_5_0,6_0,6_20_Rep0",0,225045,225045,0,207615,207615,0,-17430,-17430
2,5,"Instance_100_10_5_0,6_0,6_20_Rep1",0,264419,264419,245,254669,254914,245,-9750,-9505
2,5,"Instance_100_10_5_0,6_0,6_20_Rep2",0,178231,178231,0,166577,166577,0,-11654,-11654
2,5,"Instance_100_10_5_0,6_0,6_20_Rep3",0,219641,219641,0,224332,224332,0,4691,4691
2,5,"Instance_100_10_5_0,6_0,6_20_Rep4",0,209679,209679,0,222692,222692,0,13013,13013
2,5,"Instance_100_10_5_0,6_1_10_Rep0",0,241943,241943,165,231743,231908,165,-10200,-10035
2,5,"Instance_100_10_5_0,6_1_10_Rep1",6,235924,235930,0,230068,230068,-6,-5856,-5862
2,5,"Instance_100_10_5_0,6_1_10_Rep2",0,232521,232521,20,214934,214954,20,-17587,-17567
2,5,"Instance_100_10_5_0,6_1_10_Rep3",0,203369,203369,0,203542,203542,0,173,173
2,5,"Instance_100_10_5_0,6_1_10_Rep4",0,243490,243490,0,227638,227638,0,-15852,-15852
2,5,"Instance_100_10_5_0,6_1_20_Rep0",0,216435,216435,12,191505,191517,12,-24930,-24918
2,5,"Instance_100_10_5_0,6_1_20_Rep1",0,226278,226278,195,189986,190181,195,-36292,-36097
2,5,"Instance_100_10_5_0,6_1_20_Rep2",0,221055,221055,468,209687,210155,468,-11368,-10900
2,5,"Instance_100_10_5_0,6_1_20_Rep3",0,186385,186385,1348,192934,194282,1348,6549,7897
2,5,"Instance_100_10_5_0,6_1_20_Rep4",0,183178,183178,0,179579,179579,0,-3599,-3599
2,5,"Instance_100_5_3_0,2_0,2_10_Rep0",31265,49231,80496,40917,43077,83994,9652,-6154,3498
2,5,"Instance_100_5_3_0,2_0,2_10_Rep1",32076,35575,67651,37787,36324,74111,5711,749,6460
2,5,"Instance_100_5_3_0,2_0,2_10_Rep2",28742,37259,66001,50547,29987,80534,21805,-7272,14533
2,5,"Instance_100_5_3_0,2_0,2_10_Rep3",32903,30505,63408,38617,34472,73089,5714,3967,9681
2,5,"Instance_100_5_3_0,2_0,2_10_Rep4",33964,38809,72773,40899,37306,78205,6935,-1503,5432
2,5,"Instance_100_5_3_0,2_0,2_20_Rep0",18216,41419,59635,50748,28203,78951,32532,-13216,19316
2,5,"Instance_100_5_3_0,2_0,2_20_Rep1",35835,41548,77383,40440,38518,78958,4605,-3030,1575
2,5,"Instance_100_5_3_0,2_0,2_20_Rep2",32363,42799,75162,34112,47042,81154,1749,4243,5992
2,5,"Instance_100_5_3_0,2_0,2_20_Rep3",26547,60169,86716,51172,36188,87360,24625,-23981,644
2,5,"Instance_100_5_3_0,2_0,2_20_Rep4",19627,40248,59875,42393,30324,72717,22766,-9924,12842
2,5,"Instance_100_5_3_0,2_0,6_10_Rep0",8888,18095,26983,26218,12422,38640,17330,-5673,11657
2,5,"Instance_100_5_3_0,2_0,6_10_Rep1",7366,12468,19834,18146,9587,27733,10780,-2881,7899
2,5,"Instance_100_5_3_0,2_0,6_10_Rep2",1960,14065,16025,7342,11781,19123,5382,-2284,3098
2,5,"Instance_100_5_3_0,2_0,6_10_Rep3",22302,25648,47950,29844,22895,52739,7542,-2753,4789
2,5,"Instance_100_5_3_0,2_0,6_10_Rep4",14853,19434,34287,21585,19648,41233,6732,214,6946
2,5,"Instance_100_5_3_0,2_0,6_20_Rep0",1788,5406,7194,8730,5609,14339,6942,203,7145
2,5,"Instance_100_5_3_0,2_0,6_20_Rep1",724,2124,2848,8840,4288,13128,8116,2164,10280
2,5,"Instance_100_5_3_0,2_0,6_20_Rep2",0,0,0,6460,2854,9314,6460,2854,9314
2,5,"Instance_100_5_3_0,2_0,6_20_Rep3",3228,3048,6276,8806,3395,12201,5578,347,5925
2,5,"Instance_100_5_3_0,2_0,6_20_Rep4",9238,12140,21378,20871,10791,31662,11633,-1349,10284
2,5,"Instance_100_5_3_0,2_1_10_Rep0",845,600,1445,1285,816,2101,440,216,656
2,5,"Instance_100_5_3_0,2_1_10_Rep1",440,526,966,2776,730,3506,2336,204,2540
2,5,"Instance_100_5_3_0,2_1_10_Rep2",0,0,0,24,371,395,24,371,395
2,5,"Instance_100_5_3_0,2_1_10_Rep3",380,1517,1897,1298,1580,2878,918,63,981
2,5,"Instance_100_5_3_0,2_1_10_Rep4",1391,108,1499,1693,460,2153,302,352,654
2,5,"Instance_100_5_3_0,2_1_20_Rep0",0,0,0,669,562,1231,669,562,1231
2,5,"Instance_100_5_3_0,2_1_20_Rep1",0,0,0,963,423,1386,963,423,1386
2,5,"Instance_100_5_3_0,2_1_20_Rep2",0,0,0,609,368,977,609,368,977
2,5,"Instance_100_5_3_0,2_1_20_Rep3",0,0,0,537,680,1217,537,680,1217
2,5,"Instance_100_5_3_0,2_1_20_Rep4",0,0,0,1502,439,1941,1502,439,1941
2,5,"Instance_100_5_3_0,4_0,2_10_Rep0",5893,102308,108201,38376,95272,133648,32483,-7036,25447
2,5,"Instance_100_5_3_0,4_0,2_10_Rep1",18742,57259,76001,27706,54658,82364,8964,-2601,6363
2,5,"Instance_100_5_3_0,4_0,2_10_Rep2",10858,86659,97517,27528,82263,109791,16670,-4396,12274
2,5,"Instance_100_5_3_0,4_0,2_10_Rep3",20122,61401,81523,39433,56631,96064,19311,-4770,14541
2,5,"Instance_100_5_3_0,4_0,2_10_Rep4",18344,50813,69157,35949,46697,82646,17605,-4116,13489
2,5,"Instance_100_5_3_0,4_0,2_20_Rep0",16416,63456,79872,32681,62252,94933,16265,-1204,15061
2,5,"Instance_100_5_3_0,4_0,2_20_Rep1",8303,73021,81324,16768,74481,91249,8465,1460,9925
2,5,"Instance_100_5_3_0,4_0,2_20_Rep2",20657,77061,97718,27069,76483,103552,6412,-578,5834
2,5,"Instance_100_5_3_0,4_0,2_20_Rep3",11456,62909,74365,19173,60065,79238,7717,-2844,4873
2,5,"Instance_100_5_3_0,4_0,2_20_Rep4",9968,76230,86198,15392,72030,87422,5424,-4200,1224
2,5,"Instance_100_5_3_0,4_0,6_10_Rep0",11170,34781,45951,5570,51883,57453,-5600,17102,11502
2,5,"Instance_100_5_3_0,4_0,6_10_Rep1",1542,73787,75329,3067,74676,77743,1525,889,2414
2,5,"Instance_100_5_3_0,4_0,6_10_Rep2",12927,31767,44694,9857,52043,61900,-3070,20276,17206
